,TEAM,PTS_1H,PTS,HOME,EFG_PCT_RANK_LAST50,FTA_RATE_RANK_LAST50,TOV_PCT_RANK_LAST50,OREB_PCT_RANK_LAST50,OPP_EFG_PCT_RANK_LAST50,OPP_FTA_RATE_RANK_LAST50,OPP_TOV_PCT_RANK_LAST50,OPP_OREB_PCT_RANK_LAST50,PTS_1H_AVG,PTS_AVG
951,GSW,70.0,124.0,30.0,13.0,25.0,22.0,3.0,13.0,16.0,25.0,19.0,58.62,120.14
952,OKC,54.0,118.0,0.0,2.0,18.0,2.0,28.0,7.0,19.0,26.0,14.0,60.36,122.08
953,DEN,56.0,117.0,30.0,14.0,23.0,8.0,6.0,3.0,23.0,1.0,29.0,58.4,114.44
954,DAL,74.0,131.0,0.0,11.0,14.0,3.0,26.0,25.0,25.0,4.0,28.0,60.56,118.42
955,POR,63.0,120.0,30.0,30.0,17.0,27.0,5.0,19.0,15.0,15.0,26.0,54.2,108.44
956,UTA,50.0,104.0,0.0,16.0,12.0,30.0,1.0,24.0,21.0,16.0,1.0,58.38,118.72
957,SAC,62.0,125.0,30.0,5.0,24.0,16.0,21.0,22.0,5.0,27.0,17.0,60.02,119.1
958,NYK,66.0,122.0,0.0,15.0,13.0,19.0,2.0,8.0,8.0,18.0,24.0,57.4,115.74
959,LAC,77.0,144.0,30.0,9.0,11.0,12.0,15.0,17.0,4.0,19.0,3.0,58.24,117.38
960,NOP,50.0,112.0,0.0,12.0,7.0,15.0,8.0,29.0,13.0,12.0,16.0,59.9,117.24
961,CHA,39.0,107.0,30.0,27.0,30.0,21.0,25.0,11.0,14.0,5.0,4.0,51.4,107.36
962,DET,39.0,92.0,0.0,22.0,16.0,28.0,17.0,10.0,26.0,6.0,25.0,54.7,113.32
963,PHI,61.0,124.0,30.0,24.0,3.0,1.0,9.0,27.0,29.0,28.0,7.0,59.44,117.22
964,IND,55.0,123.0,0.0,1.0,26.0,13.0,19.0,23.0,22.0,13.0,30.0,61.52,123.16
965,WAS,69.0,137.0,30.0,23.0,28.0,17.0,30.0,26.0,28.0,8.0,27.0,57.12,114.22
966,ORL,51.0,111.0,0.0,18.0,2.0,26.0,7.0,2.0,2.0,29.0,11.0,55.8,112.06
967,BOS,64.0,128.0,30.0,4.0,22.0,4.0,20.0,18.0,27.0,3.0,6.0,62.5,120.5
968,ATL,59.0,125.0,0.0,20.0,10.0,9.0,4.0,28.0,3.0,17.0,21.0,61.8,121.14
969,TOR,49.0,104.0,30.0,17.0,15.0,10.0,16.0,30.0,9.0,14.0,20.0,56.66,115.14
970,LAL,62.0,115.0,0.0,8.0,5.0,18.0,29.0,21.0,7.0,21.0,18.0,60.78,118.28
971,SAS,69.0,129.0,30.0,26.0,29.0,23.0,22.0,15.0,1.0,22.0,13.0,55.66,111.76
972,HOU,45.0,103.0,0.0,28.0,9.0,11.0,10.0,16.0,17.0,2.0,23.0,55.1,113.58
973,MEM,55.0,96.0,30.0,29.0,21.0,24.0,23.0,5.0,30.0,20.0,9.0,52.46,106.66
974,NYK,63.0,139.0,0.0,15.0,13.0,19.0,2.0,9.0,11.0,23.0,22.0,57.4,115.74
975,PHX,68.0,122.0,30.0,6.0,1.0,25.0,11.0,17.0,4.0,19.0,3.0,61.28,118.14
976,CLE,54.0,107.0,0.0,10.0,19.0,20.0,12.0,2.0,2.0,29.0,11.0,58.5,115.54
977,BOS,65.0,116.0,30.0,4.0,22.0,4.0,20.0,4.0,12.0,9.0,12.0,62.5,120.5
978,CHI,60.0,124.0,0.0,19.0,20.0,7.0,14.0,12.0,6.0,11.0,2.0,53.38,112.54
979,MIA,56.0,116.0,30.0,21.0,8.0,14.0,24.0,20.0,18.0,7.0,15.0,56.54,110.88
980,MIN,59.0,119.0,0.0,7.0,4.0,29.0,18.0,19.0,15.0,15.0,26.0,57.5,114.3
981,DAL,60.0,101.0,30.0,11.0,14.0,3.0,26.0,1.0,20.0,10.0,5.0,60.56,118.42
982,BKN,39.0,101.0,0.0,25.0,27.0,6.0,13.0,7.0,19.0,26.0,14.0,55.16,112.6
983,DEN,52.0,124.0,30.0,14.0,23.0,8.0,6.0,13.0,16.0,25.0,19.0,58.4,114.44
984,UTA,69.0,122.0,0.0,16.0,12.0,30.0,1.0,25.0,25.0,4.0,28.0,58.38,118.72
985,POR,54.0,114.0,30.0,30.0,17.0,27.0,5.0,22.0,5.0,27.0,17.0,54.2,108.44
986,OKC,53.0,123.0,0.0,2.0,18.0,2.0,28.0,24.0,21.0,16.0,1.0,60.36,122.08
987,SAC,59.0,128.0,30.0,5.0,24.0,16.0,21.0,3.0,23.0,1.0,29.0,60.02,119.1
988,GSW,56.0,113.0,0.0,13.0,25.0,22.0,3.0,8.0,8.0,18.0,24.0,58.62,120.14
989,LAC,69.0,121.0,30.0,9.0,11.0,12.0,15.0,14.0,24.0,24.0,10.0,58.24,117.38
990,PHI,70.0,129.0,0.0,24.0,3.0,1.0,9.0,27.0,29.0,28.0,7.0,59.44,117.22
991,DET,56.0,111.0,30.0,22.0,16.0,28.0,17.0,10.0,26.0,6.0,25.0,54.7,113.32
992,NOP,75.0,142.0,0.0,12.0,7.0,15.0,8.0,23.0,22.0,13.0,30.0,59.9,117.24
993,WAS,64.0,122.0,30.0,23.0,28.0,17.0,30.0,11.0,14.0,5.0,4.0,57.12,114.22
994,CHA,45.0,104.0,0.0,27.0,30.0,21.0,25.0,12.0,6.0,11.0,2.0,51.4,107.36
995,MIA,56.0,115.0,30.0,21.0,8.0,14.0,24.0,29.0,13.0,12.0,16.0,56.54,110.88
996,ATL,66.0,128.0,0.0,20.0,10.0,9.0,4.0,28.0,3.0,17.0,21.0,61.8,121.14
997,TOR,64.0,135.0,30.0,17.0,15.0,10.0,16.0,30.0,9.0,14.0,20.0,56.66,115.14
998,MEM,43.0,104.0,0.0,29.0,21.0,24.0,23.0,5.0,30.0,20.0,9.0,52.46,106.66
999,HOU,57.0,117.0,30.0,28.0,9.0,11.0,10.0,16.0,17.0,2.0,23.0,55.1,113.58
1000,IND,63.0,126.0,0.0,1.0,26.0,13.0,19.0,6.0,10.0,30.0,8.0,61.52,123.16
1001,MIL,70.0,140.0,30.0,3.0,6.0,5.0,27.0,26.0,28.0,8.0,27.0,60.62,122.5
1002,LAL,63.0,122.0,0.0,8.0,5.0,18.0,29.0,21.0,7.0,21.0,18.0,60.78,118.28
1003,SAS,50.0,119.0,30.0,26.0,29.0,23.0,22.0,15.0,1.0,22.0,13.0,55.66,111.76
1004,BKN,64.0,116.0,0.0,25.0,27.0,6.0,13.0,9.0,11.0,23.0,22.0,55.16,112.6
1005,PHX,56.0,112.0,30.0,6.0,1.0,25.0,11.0,13.0,16.0,25.0,19.0,61.28,118.14
1006,NYK,50.0,113.0,0.0,15.0,13.0,19.0,2.0,22.0,5.0,27.0,17.0,57.4,115.74
1007,UTA,52.0,117.0,30.0,16.0,12.0,30.0,1.0,17.0,4.0,19.0,3.0,58.38,118.72
1008,CLE,60.0,113.0,0.0,10.0,19.0,20.0,12.0,2.0,2.0,29.0,11.0,58.5,115.54
1009,BOS,59.0,120.0,30.0,4.0,22.0,4.0,20.0,4.0,12.0,9.0,12.0,62.5,120.5
1010,LAL,61.0,125.0,0.0,8.0,5.0,18.0,29.0,19.0,15.0,15.0,26.0,60.78,118.28
1011,DAL,71.0,127.0,30.0,11.0,14.0,3.0,26.0,15.0,1.0,22.0,13.0,60.56,118.42
1012,DEN,57.0,114.0,0.0,14.0,23.0,8.0,6.0,20.0,18.0,7.0,15.0,58.4,114.44
1013,CHI,50.0,106.0,30.0,19.0,20.0,7.0,14.0,7.0,19.0,26.0,14.0,53.38,112.54
1014,GSW,56.0,116.0,0.0,13.0,25.0,22.0,3.0,9.0,11.0,23.0,22.0,58.62,120.14
1015,PHX,53.0,119.0,30.0,6.0,1.0,25.0,11.0,14.0,24.0,24.0,10.0,61.28,118.14
1016,SAC,48.0,99.0,0.0,5.0,24.0,16.0,21.0,8.0,8.0,18.0,24.0,60.02,119.1
1017,LAC,70.0,119.0,30.0,9.0,11.0,12.0,15.0,24.0,21.0,16.0,1.0,58.24,117.38
1018,MIA,59.0,116.0,0.0,21.0,8.0,14.0,24.0,29.0,13.0,12.0,16.0,56.54,110.88
1019,CHA,50.0,114.0,30.0,27.0,30.0,21.0,25.0,12.0,6.0,11.0,2.0,51.4,107.36
1020,IND,66.0,131.0,0.0,1.0,26.0,13.0,19.0,27.0,29.0,28.0,7.0,61.52,123.16
1021,DET,61.0,123.0,30.0,22.0,16.0,28.0,17.0,26.0,28.0,8.0,27.0,54.7,113.32
1022,CLE,54.0,94.0,0.0,10.0,19.0,20.0,12.0,18.0,27.0,3.0,6.0,58.5,115.54
1023,ORL,51.0,104.0,30.0,18.0,2.0,26.0,7.0,4.0,12.0,9.0,12.0,55.8,112.06
1024,WAS,46.0,101.0,0.0,23.0,28.0,17.0,30.0,10.0,26.0,6.0,25.0,57.12,114.22
1025,PHI,75.0,146.0,30.0,24.0,3.0,1.0,9.0,23.0,22.0,13.0,30.0,59.44,117.22
1026,DEN,65.0,129.0,0.0,14.0,23.0,8.0,6.0,30.0,9.0,14.0,20.0,58.4,114.44
1027,ATL,62.0,122.0,30.0,20.0,10.0,9.0,4.0,7.0,19.0,26.0,14.0,61.8,121.14
1028,TOR,60.0,130.0,0.0,17.0,15.0,10.0,16.0,17.0,4.0,19.0,3.0,56.66,115.14
1029,NYK,66.0,136.0,30.0,15.0,13.0,19.0,2.0,28.0,3.0,17.0,21.0,57.4,115.74
1030,SAS,47.0,82.0,0.0,26.0,29.0,23.0,22.0,5.0,30.0,20.0,9.0,55.66,111.76
1031,HOU,51.0,93.0,30.0,28.0,9.0,11.0,10.0,21.0,7.0,21.0,18.0,55.1,113.58
1032,DAL,67.0,120.0,0.0,11.0,14.0,3.0,26.0,16.0,17.0,2.0,23.0,60.56,118.42
1033,MEM,51.0,113.0,30.0,29.0,21.0,24.0,23.0,19.0,15.0,15.0,26.0,52.46,106.66
1034,CHI,65.0,129.0,0.0,19.0,20.0,7.0,14.0,6.0,10.0,30.0,8.0,53.38,112.54
1035,MIL,74.0,133.0,30.0,3.0,6.0,5.0,27.0,20.0,18.0,7.0,15.0,60.62,122.5
1036,MIN,52.0,107.0,0.0,7.0,4.0,29.0,18.0,11.0,14.0,5.0,4.0,57.5,114.3
1037,NOP,59.0,121.0,30.0,12.0,7.0,15.0,8.0,1.0,20.0,10.0,5.0,59.9,117.24
1038,UTA,52.0,120.0,0.0,16.0,12.0,30.0,1.0,3.0,23.0,1.0,29.0,58.38,118.72
1039,OKC,66.0,134.0,30.0,2.0,18.0,2.0,28.0,22.0,5.0,27.0,17.0,60.36,122.08
1040,BKN,48.0,118.0,0.0,25.0,27.0,6.0,13.0,24.0,21.0,16.0,1.0,55.16,112.6
1041,SAC,54.0,131.0,30.0,5.0,24.0,16.0,21.0,13.0,16.0,25.0,19.0,60.02,119.1
1042,POR,65.0,127.0,0.0,30.0,17.0,27.0,5.0,8.0,8.0,18.0,24.0,54.2,108.44
1043,LAC,66.0,132.0,30.0,9.0,11.0,12.0,15.0,25.0,25.0,4.0,28.0,58.24,117.38
1044,IND,60.0,109.0,0.0,1.0,26.0,13.0,19.0,15.0,1.0,22.0,13.0,61.52,123.16
1045,LAL,65.0,123.0,30.0,8.0,5.0,18.0,29.0,26.0,28.0,8.0,27.0,60.78,118.28
1046,TOR,54.0,116.0,0.0,17.0,15.0,10.0,16.0,29.0,13.0,12.0,16.0,56.66,115.14
1047,CHA,66.0,119.0,30.0,27.0,30.0,21.0,25.0,28.0,3.0,17.0,21.0,51.4,107.36
1048,DET,44.0,91.0,0.0,22.0,16.0,28.0,17.0,18.0,27.0,3.0,6.0,54.7,113.32
1049,ORL,58.0,123.0,30.0,18.0,2.0,26.0,7.0,27.0,29.0,28.0,7.0,55.8,112.06
1050,ATL,68.0,114.0,0.0,20.0,10.0,9.0,4.0,10.0,26.0,6.0,25.0,61.8,121.14
1051,PHI,62.0,125.0,30.0,24.0,3.0,1.0,9.0,30.0,9.0,14.0,20.0,59.44,117.22
1052,WAS,47.0,97.0,0.0,23.0,28.0,17.0,30.0,13.0,16.0,25.0,19.0,57.12,114.22
1053,BKN,50.0,124.0,30.0,25.0,27.0,6.0,13.0,23.0,22.0,13.0,30.0,55.16,112.6
1054,NYK,65.0,123.0,0.0,15.0,13.0,19.0,2.0,2.0,2.0,29.0,11.0,57.4,115.74
1055,BOS,74.0,133.0,30.0,4.0,22.0,4.0,20.0,17.0,4.0,19.0,3.0,62.5,120.5
1056,CLE,53.0,111.0,0.0,10.0,19.0,20.0,12.0,12.0,6.0,11.0,2.0,58.5,115.54
1057,MIA,52.0,99.0,30.0,21.0,8.0,14.0,24.0,4.0,12.0,9.0,12.0,56.54,110.88
1058,MIN,60.0,127.0,0.0,7.0,4.0,29.0,18.0,16.0,17.0,2.0,23.0,57.5,114.3
1059,MEM,55.0,103.0,30.0,29.0,21.0,24.0,23.0,1.0,20.0,10.0,5.0,52.46,106.66
1060,GSW,62.0,136.0,0.0,13.0,25.0,22.0,3.0,3.0,23.0,1.0,29.0,58.62,120.14
1061,OKC,56.0,138.0,30.0,2.0,18.0,2.0,28.0,14.0,24.0,24.0,10.0,60.36,122.08
1062,CHI,52.0,121.0,0.0,19.0,20.0,7.0,14.0,21.0,7.0,21.0,18.0,53.38,112.54
1063,SAS,63.0,112.0,30.0,26.0,29.0,23.0,22.0,20.0,18.0,7.0,15.0,55.66,111.76
1064,HOU,52.0,114.0,0.0,28.0,9.0,11.0,10.0,7.0,19.0,26.0,14.0,55.1,113.58
1065,DEN,48.0,106.0,30.0,14.0,23.0,8.0,6.0,5.0,30.0,20.0,9.0,58.4,114.44
1066,SAC,50.0,114.0,0.0,5.0,24.0,16.0,21.0,9.0,11.0,23.0,22.0,60.02,119.1
1067,PHX,59.0,106.0,30.0,6.0,1.0,25.0,11.0,24.0,21.0,16.0,1.0,61.28,118.14
1068,LAC,59.0,117.0,0.0,9.0,11.0,12.0,15.0,22.0,5.0,27.0,17.0,58.24,117.38
1069,UTA,46.0,103.0,30.0,16.0,12.0,30.0,1.0,8.0,8.0,18.0,24.0,58.38,118.72
1070,DAL,71.0,125.0,0.0,11.0,14.0,3.0,26.0,25.0,25.0,4.0,28.0,60.56,118.42
1071,POR,60.0,112.0,30.0,30.0,17.0,27.0,5.0,19.0,15.0,15.0,26.0,54.2,108.44
1072,IND,63.0,128.0,0.0,1.0,26.0,13.0,19.0,6.0,10.0,30.0,8.0,61.52,123.16
1073,MIL,51.0,119.0,30.0,3.0,6.0,5.0,27.0,26.0,28.0,8.0,27.0,60.62,122.5
1074,NOP,54.0,89.0,0.0,12.0,7.0,15.0,8.0,15.0,1.0,22.0,13.0,59.9,117.24
1075,LAL,67.0,133.0,30.0,8.0,5.0,18.0,29.0,11.0,14.0,5.0,4.0,60.78,118.28
1076,ORL,52.0,111.0,0.0,18.0,2.0,26.0,7.0,4.0,12.0,9.0,12.0,55.8,112.06
1077,CLE,65.0,121.0,30.0,10.0,19.0,20.0,12.0,18.0,27.0,3.0,6.0,58.5,115.54
1078,MEM,52.0,116.0,0.0,29.0,21.0,24.0,23.0,27.0,29.0,28.0,7.0,52.46,106.66
1079,DET,56.0,102.0,30.0,22.0,16.0,28.0,17.0,16.0,17.0,2.0,23.0,54.7,113.32
1080,PHI,60.0,131.0,0.0,24.0,3.0,1.0,9.0,23.0,22.0,13.0,30.0,59.44,117.22
1081,WAS,62.0,126.0,30.0,23.0,28.0,17.0,30.0,10.0,26.0,6.0,25.0,57.12,114.22
1082,MIA,64.0,112.0,0.0,21.0,8.0,14.0,24.0,28.0,3.0,17.0,21.0,56.54,110.88
1083,TOR,66.0,103.0,30.0,17.0,15.0,10.0,16.0,12.0,6.0,11.0,2.0,56.66,115.14
1084,BKN,53.0,114.0,0.0,25.0,27.0,6.0,13.0,30.0,9.0,14.0,20.0,55.16,112.6
1085,ATL,56.0,113.0,30.0,20.0,10.0,9.0,4.0,13.0,16.0,25.0,19.0,61.8,121.14
1086,SAS,53.0,94.0,0.0,26.0,29.0,23.0,22.0,1.0,20.0,10.0,5.0,55.66,111.76
1087,MIN,46.0,102.0,30.0,7.0,4.0,29.0,18.0,21.0,7.0,21.0,18.0,57.5,114.3
1088,CHA,44.0,100.0,0.0,27.0,30.0,21.0,25.0,20.0,18.0,7.0,15.0,51.4,107.36
1089,CHI,48.0,111.0,30.0,19.0,20.0,7.0,14.0,29.0,13.0,12.0,16.0,53.38,112.54
1090,OKC,50.0,101.0,0.0,2.0,18.0,2.0,28.0,5.0,30.0,20.0,9.0,60.36,122.08
1091,HOU,55.0,110.0,30.0,28.0,9.0,11.0,10.0,3.0,23.0,1.0,29.0,55.1,113.58
1092,UTA,51.0,97.0,0.0,16.0,12.0,30.0,1.0,19.0,15.0,15.0,26.0,58.38,118.72
1093,DAL,74.0,147.0,30.0,11.0,14.0,3.0,26.0,22.0,5.0,27.0,17.0,60.56,118.42
1094,POR,55.0,106.0,0.0,30.0,17.0,27.0,5.0,14.0,24.0,24.0,10.0,54.2,108.44
1095,GSW,48.0,110.0,30.0,13.0,25.0,22.0,3.0,25.0,25.0,4.0,28.0,58.62,120.14
1096,DEN,57.0,102.0,0.0,14.0,23.0,8.0,6.0,8.0,8.0,18.0,24.0,58.4,114.44
1097,LAC,61.0,111.0,30.0,9.0,11.0,12.0,15.0,7.0,19.0,26.0,14.0,58.24,117.38
1098,NYK,72.0,122.0,0.0,15.0,13.0,19.0,2.0,6.0,10.0,30.0,8.0,57.4,115.74
1099,MIL,75.0,146.0,30.0,3.0,6.0,5.0,27.0,17.0,4.0,19.0,3.0,60.62,122.5
1100,PHX,47.0,103.0,0.0,6.0,1.0,25.0,11.0,15.0,1.0,22.0,13.0,61.28,118.14
1101,LAL,59.0,106.0,30.0,8.0,5.0,18.0,29.0,9.0,11.0,23.0,22.0,60.78,118.28
1102,BOS,55.0,112.0,0.0,4.0,22.0,4.0,20.0,26.0,28.0,8.0,27.0,62.5,120.5
1103,IND,48.0,122.0,30.0,1.0,26.0,13.0,19.0,2.0,2.0,29.0,11.0,61.52,123.16
1104,NOP,69.0,127.0,0.0,12.0,7.0,15.0,8.0,24.0,21.0,16.0,1.0,59.9,117.24
1105,SAC,61.0,117.0,30.0,5.0,24.0,16.0,21.0,11.0,14.0,5.0,4.0,60.02,119.1
1106,GSW,67.0,112.0,0.0,13.0,25.0,22.0,3.0,8.0,8.0,18.0,24.0,58.62,120.14
1107,LAC,48.0,113.0,30.0,9.0,11.0,12.0,15.0,14.0,24.0,24.0,10.0,58.24,117.38
1108,MIN,62.0,123.0,0.0,7.0,4.0,29.0,18.0,29.0,13.0,12.0,16.0,57.5,114.3
1109,CHA,59.0,117.0,30.0,27.0,30.0,21.0,25.0,1.0,20.0,10.0,5.0,51.4,107.36
1110,ORL,51.0,101.0,0.0,18.0,2.0,26.0,7.0,13.0,16.0,25.0,19.0,55.8,112.06
1111,BKN,73.0,129.0,30.0,25.0,27.0,6.0,13.0,18.0,27.0,3.0,6.0,55.16,112.6
1112,CLE,54.0,110.0,0.0,10.0,19.0,20.0,12.0,27.0,29.0,28.0,7.0,58.5,115.54
1113,DET,48.0,101.0,30.0,22.0,16.0,28.0,17.0,4.0,12.0,9.0,12.0,54.7,113.32
1114,IND,65.0,144.0,0.0,1.0,26.0,13.0,19.0,12.0,6.0,11.0,2.0,61.52,123.16
1115,MIA,65.0,129.0,30.0,21.0,8.0,14.0,24.0,26.0,28.0,8.0,27.0,56.54,110.88
1116,NOP,61.0,118.0,0.0,12.0,7.0,15.0,8.0,20.0,18.0,7.0,15.0,59.9,117.24
1117,CHI,53.0,124.0,30.0,19.0,20.0,7.0,14.0,11.0,14.0,5.0,4.0,53.38,112.54
1118,ATL,63.0,121.0,0.0,20.0,10.0,9.0,4.0,6.0,10.0,30.0,8.0,61.8,121.14
1119,MIL,67.0,132.0,30.0,3.0,6.0,5.0,27.0,30.0,9.0,14.0,20.0,60.62,122.5
1120,OKC,72.0,126.0,0.0,2.0,18.0,2.0,28.0,19.0,15.0,15.0,26.0,60.36,122.08
1121,DAL,56.0,120.0,30.0,11.0,14.0,3.0,26.0,3.0,23.0,1.0,29.0,60.56,118.42
1122,MEM,51.0,109.0,0.0,29.0,21.0,24.0,23.0,9.0,11.0,23.0,22.0,52.46,106.66
1123,PHX,50.0,116.0,30.0,6.0,1.0,25.0,11.0,16.0,17.0,2.0,23.0,61.28,118.14
1124,POR,44.0,113.0,0.0,30.0,17.0,27.0,5.0,22.0,5.0,27.0,17.0,54.2,108.44
1125,UTA,56.0,118.0,30.0,16.0,12.0,30.0,1.0,25.0,25.0,4.0,28.0,58.38,118.72
1126,DEN,50.0,117.0,0.0,14.0,23.0,8.0,6.0,24.0,21.0,16.0,1.0,58.4,114.44
1127,SAC,64.0,123.0,30.0,5.0,24.0,16.0,21.0,7.0,19.0,26.0,14.0,60.02,119.1
1128,HOU,44.0,97.0,0.0,28.0,9.0,11.0,10.0,15.0,1.0,22.0,13.0,55.1,113.58
1129,LAL,60.0,107.0,30.0,8.0,5.0,18.0,29.0,5.0,30.0,20.0,9.0,60.78,118.28
1130,WAS,61.0,125.0,0.0,23.0,28.0,17.0,30.0,18.0,27.0,3.0,6.0,57.12,114.22
1131,ORL,58.0,130.0,30.0,18.0,2.0,26.0,7.0,23.0,22.0,13.0,30.0,55.8,112.06
1132,PHI,72.0,119.0,0.0,24.0,3.0,1.0,9.0,2.0,2.0,29.0,11.0,59.44,117.22
1133,BOS,69.0,125.0,30.0,4.0,22.0,4.0,20.0,10.0,26.0,6.0,25.0,62.5,120.5
1134,NYK,57.0,119.0,0.0,15.0,13.0,19.0,2.0,28.0,3.0,17.0,21.0,57.4,115.74
1135,TOR,57.0,106.0,30.0,17.0,15.0,10.0,16.0,17.0,4.0,19.0,3.0,56.66,115.14
1136,MEM,59.0,108.0,0.0,29.0,21.0,24.0,23.0,19.0,15.0,15.0,26.0,52.46,106.66
1137,DAL,44.0,94.0,30.0,11.0,14.0,3.0,26.0,16.0,17.0,2.0,23.0,60.56,118.42
1138,SAS,61.0,106.0,0.0,26.0,29.0,23.0,22.0,11.0,14.0,5.0,4.0,55.66,111.76
1139,NOP,63.0,121.0,30.0,12.0,7.0,15.0,8.0,21.0,7.0,21.0,18.0,59.9,117.24
1140,DEN,70.0,119.0,0.0,14.0,23.0,8.0,6.0,9.0,11.0,23.0,22.0,58.4,114.44
1141,PHX,63.0,111.0,30.0,6.0,1.0,25.0,11.0,7.0,19.0,26.0,14.0,61.28,118.14
1142,POR,40.0,103.0,0.0,30.0,17.0,27.0,5.0,4.0,12.0,9.0,12.0,54.2,108.44
1143,CLE,46.0,95.0,30.0,10.0,19.0,20.0,12.0,25.0,25.0,4.0,28.0,58.5,115.54
1144,CHA,73.0,129.0,0.0,27.0,30.0,21.0,25.0,13.0,16.0,25.0,19.0,51.4,107.36
1145,BKN,71.0,128.0,30.0,25.0,27.0,6.0,13.0,29.0,13.0,12.0,16.0,55.16,112.6
1146,IND,73.0,132.0,0.0,1.0,26.0,13.0,19.0,12.0,6.0,11.0,2.0,61.52,123.16
1147,MIA,64.0,142.0,30.0,21.0,8.0,14.0,24.0,26.0,28.0,8.0,27.0,56.54,110.88
1148,DET,54.0,112.0,0.0,22.0,16.0,28.0,17.0,17.0,4.0,19.0,3.0,54.7,113.32
1149,NYK,54.0,118.0,30.0,15.0,13.0,19.0,2.0,27.0,29.0,28.0,7.0,57.4,115.74
1150,MIL,55.0,113.0,0.0,3.0,6.0,5.0,27.0,20.0,18.0,7.0,15.0,60.62,122.5
1151,CHI,49.0,120.0,30.0,19.0,20.0,7.0,14.0,6.0,10.0,30.0,8.0,53.38,112.54
1152,UTA,47.0,90.0,0.0,16.0,12.0,30.0,1.0,1.0,20.0,10.0,5.0,58.38,118.72
1153,MIN,49.0,101.0,30.0,7.0,4.0,29.0,18.0,22.0,5.0,27.0,17.0,57.5,114.3
1154,LAL,60.0,110.0,0.0,8.0,5.0,18.0,29.0,3.0,23.0,1.0,29.0,60.78,118.28
1155,OKC,72.0,133.0,30.0,2.0,18.0,2.0,28.0,15.0,1.0,22.0,13.0,60.36,122.08
1156,ATL,62.0,137.0,0.0,20.0,10.0,9.0,4.0,21.0,7.0,21.0,18.0,61.8,121.14
1157,SAS,66.0,135.0,30.0,26.0,29.0,23.0,22.0,30.0,9.0,14.0,20.0,55.66,111.76
1158,LAC,50.0,114.0,0.0,9.0,11.0,12.0,15.0,14.0,24.0,24.0,10.0,58.24,117.38
1159,GSW,61.0,120.0,30.0,13.0,25.0,22.0,3.0,8.0,8.0,18.0,24.0,58.62,120.14
1160,LAL,65.0,133.0,0.0,8.0,5.0,18.0,29.0,27.0,29.0,28.0,7.0,60.78,118.28
1161,DET,48.0,107.0,30.0,22.0,16.0,28.0,17.0,15.0,1.0,22.0,13.0,54.7,113.32
1162,WAS,56.0,120.0,0.0,23.0,28.0,17.0,30.0,18.0,27.0,3.0,6.0,57.12,114.22
1163,ORL,66.0,139.0,30.0,18.0,2.0,26.0,7.0,23.0,22.0,13.0,30.0,55.8,112.06
1164,PHX,53.0,105.0,0.0,6.0,1.0,25.0,11.0,28.0,3.0,17.0,21.0,61.28,118.14
1165,TOR,60.0,112.0,30.0,17.0,15.0,10.0,16.0,9.0,11.0,23.0,22.0,56.66,115.14
1166,UTA,42.0,91.0,0.0,16.0,12.0,30.0,1.0,16.0,17.0,2.0,23.0,58.38,118.72
1167,MEM,60.0,105.0,30.0,29.0,21.0,24.0,23.0,22.0,5.0,27.0,17.0,52.46,106.66
1168,PHI,48.0,114.0,0.0,24.0,3.0,1.0,9.0,11.0,14.0,5.0,4.0,59.44,117.22
1169,NOP,68.0,124.0,30.0,12.0,7.0,15.0,8.0,10.0,26.0,6.0,25.0,59.9,117.24
1170,HOU,59.0,124.0,0.0,28.0,9.0,11.0,10.0,7.0,19.0,26.0,14.0,55.1,113.58
1171,DEN,76.0,134.0,30.0,14.0,23.0,8.0,6.0,5.0,30.0,20.0,9.0,58.4,114.44
1172,LAC,72.0,131.0,0.0,9.0,11.0,12.0,15.0,24.0,21.0,16.0,1.0,58.24,117.38
1173,SAC,50.0,117.0,30.0,5.0,24.0,16.0,21.0,8.0,8.0,18.0,24.0,60.02,119.1
1174,CHI,50.0,97.0,0.0,19.0,20.0,7.0,14.0,2.0,2.0,29.0,11.0,53.38,112.54
1175,BOS,69.0,124.0,30.0,4.0,22.0,4.0,20.0,20.0,18.0,7.0,15.0,62.5,120.5
1176,TOR,44.0,103.0,0.0,17.0,15.0,10.0,16.0,13.0,16.0,25.0,19.0,56.66,115.14
1177,BKN,52.0,115.0,30.0,25.0,27.0,6.0,13.0,28.0,3.0,17.0,21.0,55.16,112.6
1178,ATL,61.0,105.0,0.0,20.0,10.0,9.0,4.0,4.0,12.0,9.0,12.0,61.8,121.14
1179,CLE,64.0,128.0,30.0,10.0,19.0,20.0,12.0,30.0,9.0,14.0,20.0,58.5,115.54
1180,MIL,59.0,131.0,0.0,3.0,6.0,5.0,27.0,12.0,6.0,11.0,2.0,60.62,122.5
1181,MIA,62.0,124.0,30.0,21.0,8.0,14.0,24.0,6.0,10.0,30.0,8.0,56.54,110.88
1182,CHA,44.0,91.0,0.0,27.0,30.0,21.0,25.0,17.0,4.0,19.0,3.0,51.4,107.36
1183,NYK,53.0,115.0,30.0,15.0,13.0,19.0,2.0,29.0,13.0,12.0,16.0,57.4,115.74
1184,OKC,61.0,103.0,0.0,2.0,18.0,2.0,28.0,1.0,20.0,10.0,5.0,60.36,122.08
1185,MIN,53.0,106.0,30.0,7.0,4.0,29.0,18.0,3.0,23.0,1.0,29.0,57.5,114.3
